IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
47.236.10.182,80,false,SIN,Asia Pacific,Singapore,291 ms,3863 kB/s
47.236.118.216,8880,false,SIN,Asia Pacific,Singapore,287 ms,3861 kB/s
47.236.169.15,80,false,SIN,Asia Pacific,Singapore,276 ms,3861 kB/s
8.218.155.238,8080,false,HKG,Asia Pacific,Hong Kong,65 ms,3857 kB/s
47.236.75.113,2052,false,SIN,Asia Pacific,Singapore,277 ms,3856 kB/s
47.237.10.1,2086,false,SIN,Asia Pacific,Singapore,285 ms,3853 kB/s
47.236.170.54,2086,false,SIN,Asia Pacific,Singapore,271 ms,3850 kB/s
47.236.253.41,2052,false,SIN,Asia Pacific,Singapore,269 ms,3843 kB/s
47.236.144.48,2082,false,SIN,Asia Pacific,Singapore,267 ms,3843 kB/s
8.219.66.156,8080,false,NRT,Asia Pacific,Tokyo,362 ms,3842 kB/s
8.210.21.65,2086,false,HKG,Asia Pacific,Hong Kong,68 ms,3841 kB/s
47.236.253.41,2095,false,SIN,Asia Pacific,Singapore,268 ms,3840 kB/s
47.236.144.48,2095,false,SIN,Asia Pacific,Singapore,270 ms,3840 kB/s
47.237.95.146,2095,false,SIN,Asia Pacific,Singapore,279 ms,3839 kB/s
47.237.92.26,2095,false,SIN,Asia Pacific,Singapore,281 ms,3838 kB/s
47.236.146.249,2052,false,SIN,Asia Pacific,Singapore,294 ms,3831 kB/s
47.243.107.148,2086,false,HKG,Asia Pacific,Hong Kong,64 ms,3827 kB/s
47.237.92.26,2086,false,SIN,Asia Pacific,Singapore,276 ms,3825 kB/s
47.243.107.148,2095,false,HKG,Asia Pacific,Hong Kong,57 ms,3825 kB/s
47.237.100.206,8080,false,SIN,Asia Pacific,Singapore,273 ms,3824 kB/s
47.236.93.176,8880,false,SIN,Asia Pacific,Singapore,274 ms,3820 kB/s
47.236.164.215,8080,false,SIN,Asia Pacific,Singapore,281 ms,3817 kB/s
47.236.104.11,2082,false,SIN,Asia Pacific,Singapore,280 ms,3817 kB/s
47.237.81.112,2095,false,SIN,Asia Pacific,Singapore,277 ms,3815 kB/s
8.217.159.210,2086,false,HKG,Asia Pacific,Hong Kong,54 ms,3808 kB/s
47.237.81.112,8880,false,SIN,Asia Pacific,Singapore,274 ms,3801 kB/s
47.236.104.11,8880,false,SIN,Asia Pacific,Singapore,287 ms,3800 kB/s
8.210.89.245,80,false,HKG,Asia Pacific,Hong Kong,61 ms,3799 kB/s
47.237.83.20,8880,false,SIN,Asia Pacific,Singapore,275 ms,3793 kB/s
8.218.85.128,8080,false,HKG,Asia Pacific,Hong Kong,60 ms,3793 kB/s
47.236.102.102,2095,false,SIN,Asia Pacific,Singapore,279 ms,3786 kB/s
47.236.104.11,80,false,SIN,Asia Pacific,Singapore,285 ms,3782 kB/s
47.237.86.185,8880,false,SIN,Asia Pacific,Singapore,267 ms,3776 kB/s
47.236.121.23,80,false,SIN,Asia Pacific,Singapore,282 ms,3775 kB/s
47.236.144.156,2082,false,SIN,Asia Pacific,Singapore,279 ms,3774 kB/s
47.236.232.148,8080,false,SIN,Asia Pacific,Singapore,282 ms,3769 kB/s
8.210.174.156,8880,false,HKG,Asia Pacific,Hong Kong,63 ms,3769 kB/s
8.218.122.55,2086,false,HKG,Asia Pacific,Hong Kong,60 ms,3765 kB/s
47.237.92.26,80,false,SIN,Asia Pacific,Singapore,294 ms,3763 kB/s
47.236.83.239,8080,false,SIN,Asia Pacific,Singapore,279 ms,3752 kB/s
47.236.150.13,80,false,SIN,Asia Pacific,Singapore,284 ms,3752 kB/s
8.219.67.133,2086,false,SIN,Asia Pacific,Singapore,287 ms,3738 kB/s
47.236.80.110,8880,false,SIN,Asia Pacific,Singapore,268 ms,3732 kB/s
47.76.225.255,2095,false,HKG,Asia Pacific,Hong Kong,62 ms,3728 kB/s
8.219.189.143,2052,false,SIN,Asia Pacific,Singapore,291 ms,3727 kB/s
47.236.144.208,80,false,SIN,Asia Pacific,Singapore,288 ms,3724 kB/s
47.236.83.239,2086,false,SIN,Asia Pacific,Singapore,272 ms,3721 kB/s
8.218.201.73,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,3716 kB/s
8.222.237.131,2095,false,SIN,Asia Pacific,Singapore,293 ms,3715 kB/s
47.237.83.20,8080,false,SIN,Asia Pacific,Singapore,280 ms,3706 kB/s
47.237.121.38,80,false,SIN,Asia Pacific,Singapore,275 ms,3706 kB/s
47.236.144.156,8880,false,SIN,Asia Pacific,Singapore,272 ms,3706 kB/s
47.236.75.113,2082,false,SIN,Asia Pacific,Singapore,290 ms,3705 kB/s
47.236.87.246,2095,false,SIN,Asia Pacific,Singapore,278 ms,3704 kB/s
47.237.84.173,8880,false,SIN,Asia Pacific,Singapore,276 ms,3702 kB/s
8.219.50.180,2095,false,SIN,Asia Pacific,Singapore,279 ms,3700 kB/s
47.236.117.48,2082,false,SIN,Asia Pacific,Singapore,282 ms,3696 kB/s
47.236.167.231,80,false,SIN,Asia Pacific,Singapore,282 ms,3695 kB/s
47.237.81.112,80,false,SIN,Asia Pacific,Singapore,283 ms,3691 kB/s
47.238.6.58,2052,false,HKG,Asia Pacific,Hong Kong,68 ms,3686 kB/s
47.236.75.152,8080,false,SIN,Asia Pacific,Singapore,295 ms,3684 kB/s
8.218.2.181,80,false,HKG,Asia Pacific,Hong Kong,58 ms,3683 kB/s
47.236.83.239,80,false,SIN,Asia Pacific,Singapore,279 ms,3681 kB/s
47.236.170.54,80,false,SIN,Asia Pacific,Singapore,281 ms,3675 kB/s
47.236.10.100,8080,false,SIN,Asia Pacific,Singapore,280 ms,3671 kB/s
47.236.97.90,8080,false,SIN,Asia Pacific,Singapore,288 ms,3670 kB/s
8.217.248.220,2052,false,HKG,Asia Pacific,Hong Kong,64 ms,3669 kB/s
47.236.97.90,2086,false,SIN,Asia Pacific,Singapore,273 ms,3659 kB/s
47.236.166.131,2052,false,SIN,Asia Pacific,Singapore,286 ms,3655 kB/s
8.218.22.210,8880,false,HKG,Asia Pacific,Hong Kong,66 ms,3653 kB/s
47.236.144.208,8880,false,SIN,Asia Pacific,Singapore,285 ms,3653 kB/s
47.236.117.48,8080,false,SIN,Asia Pacific,Singapore,288 ms,3644 kB/s
47.236.93.176,2086,false,SIN,Asia Pacific,Singapore,284 ms,3642 kB/s
47.236.150.13,8880,false,SIN,Asia Pacific,Singapore,268 ms,3637 kB/s
8.219.87.30,2095,false,SIN,Asia Pacific,Singapore,264 ms,3635 kB/s
47.236.87.246,2082,false,SIN,Asia Pacific,Singapore,278 ms,3631 kB/s
47.242.202.230,8880,false,HKG,Asia Pacific,Hong Kong,54 ms,3631 kB/s
8.219.202.130,2095,false,SIN,Asia Pacific,Singapore,274 ms,3629 kB/s
47.237.10.1,2082,false,SIN,Asia Pacific,Singapore,270 ms,3627 kB/s
47.236.5.223,2086,false,SIN,Asia Pacific,Singapore,270 ms,3626 kB/s
47.236.253.41,2086,false,SIN,Asia Pacific,Singapore,273 ms,3621 kB/s
47.236.118.216,2082,false,SIN,Asia Pacific,Singapore,280 ms,3620 kB/s
8.219.67.133,80,false,SIN,Asia Pacific,Singapore,280 ms,3620 kB/s
8.219.200.145,80,false,SIN,Asia Pacific,Singapore,286 ms,3617 kB/s
47.236.10.182,2082,false,SIN,Asia Pacific,Singapore,269 ms,3616 kB/s
8.218.18.132,2086,false,HKG,Asia Pacific,Hong Kong,63 ms,3610 kB/s
47.242.234.127,2095,false,HKG,Asia Pacific,Hong Kong,57 ms,3609 kB/s
47.236.180.24,2082,false,SIN,Asia Pacific,Singapore,270 ms,3603 kB/s
47.236.125.62,80,false,NRT,Asia Pacific,Tokyo,361 ms,3594 kB/s
8.218.142.253,2052,false,HKG,Asia Pacific,Hong Kong,62 ms,3587 kB/s
47.236.165.25,2095,false,SIN,Asia Pacific,Singapore,264 ms,3586 kB/s
8.217.66.3,80,false,HKG,Asia Pacific,Hong Kong,64 ms,3581 kB/s
47.236.10.100,2095,false,SIN,Asia Pacific,Singapore,284 ms,3580 kB/s
47.236.172.71,8080,false,SIN,Asia Pacific,Singapore,270 ms,3578 kB/s
47.237.10.1,2095,false,SIN,Asia Pacific,Singapore,291 ms,3573 kB/s
47.236.144.196,8080,false,SIN,Asia Pacific,Singapore,275 ms,3570 kB/s
8.218.188.129,2086,false,HKG,Asia Pacific,Hong Kong,61 ms,3566 kB/s
47.236.144.48,8880,false,SIN,Asia Pacific,Singapore,263 ms,3564 kB/s
47.236.93.176,2095,false,SIN,Asia Pacific,Singapore,270 ms,3562 kB/s
47.237.125.8,80,false,SIN,Asia Pacific,Singapore,279 ms,3561 kB/s
47.236.171.205,8080,false,SIN,Asia Pacific,Singapore,282 ms,3561 kB/s
8.217.159.210,2082,false,HKG,Asia Pacific,Hong Kong,61 ms,3559 kB/s
47.236.167.231,2082,false,SIN,Asia Pacific,Singapore,272 ms,3557 kB/s
47.237.92.26,2052,false,SIN,Asia Pacific,Singapore,265 ms,3557 kB/s
47.237.95.140,2095,false,SIN,Asia Pacific,Singapore,286 ms,3556 kB/s
8.218.188.129,80,false,HKG,Asia Pacific,Hong Kong,57 ms,3551 kB/s
47.236.237.90,8880,false,SIN,Asia Pacific,Singapore,274 ms,3550 kB/s
8.217.49.34,2082,false,HKG,Asia Pacific,Hong Kong,59 ms,3548 kB/s
47.236.102.102,2052,false,SIN,Asia Pacific,Singapore,284 ms,3538 kB/s
8.219.50.180,8880,false,SIN,Asia Pacific,Singapore,281 ms,3534 kB/s
47.236.10.182,2095,false,SIN,Asia Pacific,Singapore,277 ms,3530 kB/s
8.217.193.25,2095,false,HKG,Asia Pacific,Hong Kong,65 ms,3524 kB/s
47.242.125.241,8880,false,HKG,Asia Pacific,Hong Kong,63 ms,3524 kB/s
47.236.125.62,8880,false,NRT,Asia Pacific,Tokyo,359 ms,3521 kB/s
47.236.97.90,2082,false,SIN,Asia Pacific,Singapore,276 ms,3511 kB/s
8.218.201.73,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,3508 kB/s
47.76.26.26,80,false,HKG,Asia Pacific,Hong Kong,67 ms,3496 kB/s
47.237.82.15,8080,false,SIN,Asia Pacific,Singapore,284 ms,3495 kB/s
47.243.186.171,8080,false,HKG,Asia Pacific,Hong Kong,65 ms,3489 kB/s
47.237.14.220,80,false,SIN,Asia Pacific,Singapore,271 ms,3485 kB/s
47.237.8.82,8880,false,SIN,Asia Pacific,Singapore,279 ms,3483 kB/s
47.236.232.148,8880,false,SIN,Asia Pacific,Singapore,283 ms,3479 kB/s
47.236.169.15,8880,false,SIN,Asia Pacific,Singapore,284 ms,3477 kB/s
8.217.250.222,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,3476 kB/s
47.237.81.112,2052,false,SIN,Asia Pacific,Singapore,277 ms,3473 kB/s
8.210.39.96,80,false,HKG,Asia Pacific,Hong Kong,62 ms,3472 kB/s
47.236.10.100,2086,false,SIN,Asia Pacific,Singapore,299 ms,3466 kB/s
47.236.118.216,80,false,SIN,Asia Pacific,Singapore,291 ms,3465 kB/s
47.236.123.133,2082,false,SIN,Asia Pacific,Singapore,281 ms,3464 kB/s
47.236.121.23,2086,false,SIN,Asia Pacific,Singapore,285 ms,3459 kB/s
47.236.75.113,2086,false,SIN,Asia Pacific,Singapore,280 ms,3457 kB/s
47.236.75.152,2086,false,SIN,Asia Pacific,Singapore,273 ms,3454 kB/s
8.210.174.156,2086,false,HKG,Asia Pacific,Hong Kong,67 ms,3450 kB/s
47.237.100.206,80,false,SIN,Asia Pacific,Singapore,282 ms,3449 kB/s
47.236.253.41,80,false,SIN,Asia Pacific,Singapore,275 ms,3446 kB/s
47.236.9.152,2082,false,SIN,Asia Pacific,Singapore,281 ms,3442 kB/s
8.217.49.34,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,3437 kB/s
8.210.89.245,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,3435 kB/s
47.243.169.63,2052,false,HKG,Asia Pacific,Hong Kong,59 ms,3434 kB/s
8.218.3.198,80,false,HKG,Asia Pacific,Hong Kong,59 ms,3434 kB/s
47.236.125.62,8080,false,NRT,Asia Pacific,Tokyo,358 ms,3432 kB/s
47.236.9.152,2095,false,SIN,Asia Pacific,Singapore,269 ms,3428 kB/s
47.236.172.71,2052,false,SIN,Asia Pacific,Singapore,277 ms,3428 kB/s
8.218.18.235,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,3416 kB/s
47.237.95.146,80,false,SIN,Asia Pacific,Singapore,271 ms,3410 kB/s
47.236.130.95,2082,false,SIN,Asia Pacific,Singapore,283 ms,3408 kB/s
47.242.54.157,2052,false,HKG,Asia Pacific,Hong Kong,60 ms,3406 kB/s
47.237.86.185,2095,false,SIN,Asia Pacific,Singapore,280 ms,3403 kB/s
8.219.153.237,2086,false,NRT,Asia Pacific,Tokyo,366 ms,3402 kB/s
47.237.94.140,2052,false,SIN,Asia Pacific,Singapore,270 ms,3398 kB/s
47.237.86.185,80,false,SIN,Asia Pacific,Singapore,276 ms,3387 kB/s
8.218.155.238,80,false,HKG,Asia Pacific,Hong Kong,67 ms,3386 kB/s
47.236.93.176,80,false,SIN,Asia Pacific,Singapore,270 ms,3377 kB/s
47.243.74.220,2082,false,HKG,Asia Pacific,Hong Kong,59 ms,3376 kB/s
47.237.84.173,2095,false,SIN,Asia Pacific,Singapore,283 ms,3370 kB/s
47.236.166.131,80,false,SIN,Asia Pacific,Singapore,282 ms,3352 kB/s
47.237.95.13,80,false,SIN,Asia Pacific,Singapore,273 ms,3352 kB/s
8.217.239.116,2095,false,HKG,Asia Pacific,Hong Kong,60 ms,3352 kB/s
47.236.253.41,8080,false,SIN,Asia Pacific,Singapore,272 ms,3345 kB/s
47.245.126.151,8880,false,SIN,Asia Pacific,Singapore,292 ms,3344 kB/s
47.237.14.220,8880,false,SIN,Asia Pacific,Singapore,272 ms,3340 kB/s
47.237.8.82,80,false,SIN,Asia Pacific,Singapore,268 ms,3338 kB/s
47.236.87.246,8080,false,SIN,Asia Pacific,Singapore,282 ms,3334 kB/s
8.210.9.129,2095,false,HKG,Asia Pacific,Hong Kong,57 ms,3314 kB/s
47.236.102.102,8080,false,SIN,Asia Pacific,Singapore,288 ms,3308 kB/s
47.237.82.15,2082,false,SIN,Asia Pacific,Singapore,275 ms,3307 kB/s
47.237.125.8,2052,false,SIN,Asia Pacific,Singapore,291 ms,3303 kB/s
47.237.95.146,8080,false,SIN,Asia Pacific,Singapore,283 ms,3290 kB/s
8.210.39.96,8080,false,HKG,Asia Pacific,Hong Kong,57 ms,3284 kB/s
47.237.84.173,2052,false,SIN,Asia Pacific,Singapore,270 ms,3284 kB/s
47.236.172.71,80,false,SIN,Asia Pacific,Singapore,277 ms,3282 kB/s
8.218.65.171,8880,false,HKG,Asia Pacific,Hong Kong,67 ms,3282 kB/s
47.237.83.20,2095,false,SIN,Asia Pacific,Singapore,281 ms,3271 kB/s
8.218.18.132,8080,false,HKG,Asia Pacific,Hong Kong,66 ms,3268 kB/s
47.236.172.95,2095,false,SIN,Asia Pacific,Singapore,273 ms,3266 kB/s
47.236.254.120,80,false,SIN,Asia Pacific,Singapore,268 ms,3264 kB/s
47.236.254.120,8080,false,SIN,Asia Pacific,Singapore,274 ms,3260 kB/s
8.219.66.156,80,false,NRT,Asia Pacific,Tokyo,351 ms,3244 kB/s
8.218.142.253,2095,false,HKG,Asia Pacific,Hong Kong,64 ms,3243 kB/s
8.219.202.130,80,false,SIN,Asia Pacific,Singapore,275 ms,3241 kB/s
47.236.169.141,2052,false,SIN,Asia Pacific,Singapore,290 ms,3239 kB/s
47.236.144.196,2095,false,SIN,Asia Pacific,Singapore,280 ms,3233 kB/s
47.237.95.140,8880,false,SIN,Asia Pacific,Singapore,276 ms,3230 kB/s
47.236.125.62,2095,false,NRT,Asia Pacific,Tokyo,352 ms,3218 kB/s
47.237.8.82,2086,false,SIN,Asia Pacific,Singapore,278 ms,3214 kB/s
47.237.10.1,2052,false,SIN,Asia Pacific,Singapore,279 ms,3202 kB/s
47.236.80.110,8080,false,SIN,Asia Pacific,Singapore,271 ms,3189 kB/s
47.236.202.91,80,false,SIN,Asia Pacific,Singapore,284 ms,3186 kB/s
8.218.174.118,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,3182 kB/s
47.237.14.220,2082,false,SIN,Asia Pacific,Singapore,291 ms,3169 kB/s
8.210.39.96,2095,false,HKG,Asia Pacific,Hong Kong,53 ms,3156 kB/s
8.218.11.90,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,3156 kB/s
47.237.95.146,2052,false,SIN,Asia Pacific,Singapore,274 ms,3153 kB/s
8.217.49.34,8080,false,HKG,Asia Pacific,Hong Kong,56 ms,3148 kB/s
8.219.153.237,2095,false,NRT,Asia Pacific,Tokyo,359 ms,3147 kB/s
47.236.9.152,2086,false,SIN,Asia Pacific,Singapore,267 ms,3133 kB/s
47.243.169.63,2082,false,HKG,Asia Pacific,Hong Kong,58 ms,3118 kB/s
47.236.172.95,2082,false,SIN,Asia Pacific,Singapore,279 ms,3118 kB/s
47.236.83.239,2052,false,SIN,Asia Pacific,Singapore,268 ms,3112 kB/s
47.236.170.54,2082,false,SIN,Asia Pacific,Singapore,269 ms,3100 kB/s
47.76.159.146,80,false,HKG,Asia Pacific,Hong Kong,61 ms,3098 kB/s
47.236.169.15,2086,false,SIN,Asia Pacific,Singapore,281 ms,3092 kB/s
8.219.66.156,2082,false,NRT,Asia Pacific,Tokyo,357 ms,3092 kB/s
47.242.202.230,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,3082 kB/s
47.237.10.1,80,false,SIN,Asia Pacific,Singapore,276 ms,3082 kB/s
8.210.89.245,2095,false,HKG,Asia Pacific,Hong Kong,60 ms,3080 kB/s
47.236.150.13,2095,false,SIN,Asia Pacific,Singapore,281 ms,3079 kB/s
8.218.126.53,80,false,HKG,Asia Pacific,Hong Kong,57 ms,3075 kB/s
47.236.144.156,2086,false,SIN,Asia Pacific,Singapore,281 ms,3067 kB/s
8.218.74.119,80,false,HKG,Asia Pacific,Hong Kong,57 ms,3065 kB/s
8.218.2.181,2095,false,HKG,Asia Pacific,Hong Kong,57 ms,3053 kB/s
47.242.174.27,8080,false,HKG,Asia Pacific,Hong Kong,64 ms,3053 kB/s
47.236.80.110,80,false,SIN,Asia Pacific,Singapore,274 ms,3037 kB/s
8.210.9.129,2082,false,HKG,Asia Pacific,Hong Kong,60 ms,3036 kB/s
8.218.11.90,80,false,HKG,Asia Pacific,Hong Kong,63 ms,3036 kB/s
8.217.159.210,80,false,HKG,Asia Pacific,Hong Kong,59 ms,3018 kB/s
8.217.50.252,80,false,HKG,Asia Pacific,Hong Kong,73 ms,3004 kB/s
47.242.174.27,80,false,HKG,Asia Pacific,Hong Kong,56 ms,3000 kB/s
47.237.14.220,2095,false,SIN,Asia Pacific,Singapore,272 ms,2992 kB/s
47.236.125.62,2086,false,NRT,Asia Pacific,Tokyo,378 ms,2984 kB/s
47.76.49.246,2095,false,HKG,Asia Pacific,Hong Kong,62 ms,2984 kB/s
47.237.82.15,80,false,SIN,Asia Pacific,Singapore,276 ms,2983 kB/s
8.218.2.181,2086,false,HKG,Asia Pacific,Hong Kong,58 ms,2962 kB/s
47.76.159.146,2086,false,HKG,Asia Pacific,Hong Kong,57 ms,2962 kB/s
8.218.18.132,8880,false,HKG,Asia Pacific,Hong Kong,58 ms,2958 kB/s
8.219.153.237,2082,false,NRT,Asia Pacific,Tokyo,353 ms,2956 kB/s
8.218.136.25,2095,false,HKG,Asia Pacific,Hong Kong,65 ms,2954 kB/s
47.237.0.31,2086,false,SIN,Asia Pacific,Singapore,281 ms,2950 kB/s
8.223.3.253,80,false,SIN,Asia Pacific,Singapore,69 ms,2948 kB/s
8.218.52.115,2082,false,HKG,Asia Pacific,Hong Kong,67 ms,2947 kB/s
8.218.136.25,2086,false,HKG,Asia Pacific,Hong Kong,57 ms,2941 kB/s
8.218.155.238,2082,false,HKG,Asia Pacific,Hong Kong,68 ms,2939 kB/s
8.210.21.65,2082,false,HKG,Asia Pacific,Hong Kong,71 ms,2936 kB/s
47.236.123.133,80,false,SIN,Asia Pacific,Singapore,283 ms,2935 kB/s
47.236.202.91,2082,false,SIN,Asia Pacific,Singapore,282 ms,2933 kB/s
8.218.142.253,80,false,HKG,Asia Pacific,Hong Kong,66 ms,2920 kB/s
47.76.26.26,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,2907 kB/s
47.243.183.127,2086,false,HKG,Asia Pacific,Hong Kong,69 ms,2906 kB/s
8.217.50.252,2082,false,HKG,Asia Pacific,Hong Kong,70 ms,2895 kB/s
8.217.250.222,2095,false,HKG,Asia Pacific,Hong Kong,64 ms,2893 kB/s
47.237.94.140,8880,false,SIN,Asia Pacific,Singapore,277 ms,2890 kB/s
8.218.228.152,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,2889 kB/s
47.237.125.8,2086,false,SIN,Asia Pacific,Singapore,288 ms,2889 kB/s
8.217.66.3,2095,false,HKG,Asia Pacific,Hong Kong,58 ms,2887 kB/s
47.237.14.220,2086,false,SIN,Asia Pacific,Singapore,282 ms,2884 kB/s
8.219.67.133,8880,false,SIN,Asia Pacific,Singapore,268 ms,2879 kB/s
47.236.237.90,8080,false,SIN,Asia Pacific,Singapore,278 ms,2870 kB/s
47.237.95.13,8880,false,SIN,Asia Pacific,Singapore,271 ms,2868 kB/s
8.218.8.142,8880,false,HKG,Asia Pacific,Hong Kong,55 ms,2862 kB/s
8.218.126.53,2086,false,HKG,Asia Pacific,Hong Kong,55 ms,2858 kB/s
8.218.18.235,80,false,HKG,Asia Pacific,Hong Kong,61 ms,2858 kB/s
47.242.59.216,8880,false,HKG,Asia Pacific,Hong Kong,66 ms,2856 kB/s
47.236.117.48,8880,false,SIN,Asia Pacific,Singapore,278 ms,2846 kB/s
47.236.83.239,2095,false,SIN,Asia Pacific,Singapore,280 ms,2841 kB/s
47.237.125.8,8880,false,SIN,Asia Pacific,Singapore,273 ms,2827 kB/s
47.236.118.216,8080,false,SIN,Asia Pacific,Singapore,290 ms,2796 kB/s
8.219.66.156,2052,false,NRT,Asia Pacific,Tokyo,357 ms,2786 kB/s
47.242.202.230,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,2786 kB/s
47.236.144.208,2052,false,SIN,Asia Pacific,Singapore,273 ms,2785 kB/s
8.218.74.119,2086,false,HKG,Asia Pacific,Hong Kong,63 ms,2778 kB/s
47.242.174.27,2095,false,HKG,Asia Pacific,Hong Kong,61 ms,2773 kB/s
8.217.193.25,8880,false,HKG,Asia Pacific,Hong Kong,67 ms,2765 kB/s
47.236.174.206,2082,false,SIN,Asia Pacific,Singapore,276 ms,2762 kB/s
47.76.178.146,2095,false,HKG,Asia Pacific,Hong Kong,58 ms,2756 kB/s
8.217.50.252,2095,false,HKG,Asia Pacific,Hong Kong,62 ms,2750 kB/s
47.236.202.91,2086,false,SIN,Asia Pacific,Singapore,277 ms,2746 kB/s
8.210.101.157,80,false,HKG,Asia Pacific,Hong Kong,58 ms,2736 kB/s
8.218.136.25,80,false,HKG,Asia Pacific,Hong Kong,62 ms,2706 kB/s
8.218.211.17,8080,false,HKG,Asia Pacific,Hong Kong,64 ms,2703 kB/s
8.218.136.25,2082,false,HKG,Asia Pacific,Hong Kong,61 ms,2697 kB/s
47.236.180.51,2086,false,SIN,Asia Pacific,Singapore,281 ms,2696 kB/s
8.218.126.53,8880,false,HKG,Asia Pacific,Hong Kong,57 ms,2692 kB/s
47.237.14.220,8080,false,SIN,Asia Pacific,Singapore,278 ms,2687 kB/s
8.218.2.181,8880,false,HKG,Asia Pacific,Hong Kong,59 ms,2681 kB/s
47.242.107.109,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,2672 kB/s
8.218.155.238,2095,false,HKG,Asia Pacific,Hong Kong,65 ms,2647 kB/s
47.237.95.146,8880,false,SIN,Asia Pacific,Singapore,269 ms,2646 kB/s
8.210.65.1,2082,false,HKG,Asia Pacific,Hong Kong,58 ms,2639 kB/s
47.238.6.58,2082,false,HKG,Asia Pacific,Hong Kong,73 ms,2623 kB/s
8.218.11.90,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,2615 kB/s
47.243.169.63,2095,false,HKG,Asia Pacific,Hong Kong,62 ms,2608 kB/s
8.210.9.129,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,2584 kB/s
47.236.75.113,8880,false,SIN,Asia Pacific,Singapore,276 ms,2578 kB/s
8.218.146.204,8880,false,HKG,Asia Pacific,Hong Kong,55 ms,2569 kB/s
47.236.125.62,2052,false,NRT,Asia Pacific,Tokyo,359 ms,2538 kB/s
47.243.183.127,80,false,HKG,Asia Pacific,Hong Kong,62 ms,2536 kB/s
47.238.6.58,2095,false,HKG,Asia Pacific,Hong Kong,65 ms,2533 kB/s
47.242.7.162,2086,false,HKG,Asia Pacific,Hong Kong,69 ms,2529 kB/s
8.217.50.252,8080,false,HKG,Asia Pacific,Hong Kong,62 ms,2518 kB/s
47.236.180.51,8880,false,SIN,Asia Pacific,Singapore,268 ms,2515 kB/s
47.236.180.51,8080,false,SIN,Asia Pacific,Singapore,274 ms,2513 kB/s
47.237.94.140,8080,false,SIN,Asia Pacific,Singapore,273 ms,2507 kB/s
47.236.167.231,2052,false,SIN,Asia Pacific,Singapore,277 ms,2503 kB/s
8.210.207.214,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,2492 kB/s
8.217.248.220,8880,false,HKG,Asia Pacific,Hong Kong,63 ms,2486 kB/s
47.90.141.204,80,false,LAX,North America,Los Angeles,255 ms,2478 kB/s
47.236.10.182,8080,false,SIN,Asia Pacific,Singapore,292 ms,2478 kB/s
47.76.94.15,2082,false,HKG,Asia Pacific,Hong Kong,63 ms,2476 kB/s
47.242.107.109,2095,false,HKG,Asia Pacific,Hong Kong,63 ms,2417 kB/s
47.236.170.225,2086,false,SIN,Asia Pacific,Singapore,269 ms,2403 kB/s
47.236.180.51,2052,false,SIN,Asia Pacific,Singapore,295 ms,2394 kB/s
8.217.239.116,8880,false,HKG,Asia Pacific,Hong Kong,60 ms,2386 kB/s
8.212.41.98,80,false,SIN,Asia Pacific,Singapore,67 ms,2376 kB/s
8.223.2.222,80,false,SIN,Asia Pacific,Singapore,71 ms,2363 kB/s
47.76.214.139,8880,false,HKG,Asia Pacific,Hong Kong,68 ms,2354 kB/s
47.242.202.230,2086,false,HKG,Asia Pacific,Hong Kong,63 ms,2347 kB/s
8.217.248.220,8080,false,HKG,Asia Pacific,Hong Kong,65 ms,2343 kB/s
47.242.125.241,80,false,HKG,Asia Pacific,Hong Kong,59 ms,2336 kB/s
8.218.122.55,8880,false,HKG,Asia Pacific,Hong Kong,55 ms,2321 kB/s
47.236.167.231,2095,false,SIN,Asia Pacific,Singapore,279 ms,2320 kB/s
8.218.3.198,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,2312 kB/s
8.210.174.156,8080,false,HKG,Asia Pacific,Hong Kong,64 ms,2312 kB/s
47.236.202.91,8880,false,SIN,Asia Pacific,Singapore,272 ms,2301 kB/s
8.218.52.115,8880,false,HKG,Asia Pacific,Hong Kong,62 ms,2265 kB/s
8.218.204.128,8880,false,HKG,Asia Pacific,Hong Kong,63 ms,2261 kB/s
8.210.156.6,80,false,HKG,Asia Pacific,Hong Kong,59 ms,2255 kB/s
47.236.180.51,2095,false,SIN,Asia Pacific,Singapore,281 ms,2255 kB/s
8.212.41.98,8080,false,SJC,North America,San Jose,62 ms,2235 kB/s
8.218.52.115,80,false,HKG,Asia Pacific,Hong Kong,63 ms,2221 kB/s
47.236.170.225,8080,false,SIN,Asia Pacific,Singapore,282 ms,2218 kB/s
