IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
8.222.164.209,8443,8443,true,SIN,Asia Pacific,Singapore,17,4.69
47.237.94.140,2096,2096,true,SIN,Asia Pacific,Singapore,77,4.69
8.219.6.150,2053,2053,true,SIN,Asia Pacific,Singapore,62,4.68
47.242.155.183,8080,8080,false,HKG,Asia Pacific,Hong Kong,51,4.68
47.237.10.1,2086,2086,false,SIN,Asia Pacific,Singapore,8,4.68
8.219.98.13,2083,2083,true,SIN,Asia Pacific,Singapore,102,4.68
47.237.83.20,8880,8880,false,SIN,Asia Pacific,Singapore,23,4.67
47.243.183.127,2087,2087,true,HKG,Asia Pacific,Hong Kong,116,4.67
8.219.126.240,2087,2087,true,SIN,Asia Pacific,Singapore,81,4.67
47.242.17.250,2082,2082,false,HKG,Asia Pacific,Hong Kong,39,4.67
47.237.82.15,8443,8443,true,SIN,Asia Pacific,Singapore,78,4.66
8.217.207.60,8443,8443,true,HKG,Asia Pacific,Hong Kong,75,4.66
47.242.174.27,8880,8880,false,HKG,Asia Pacific,Hong Kong,40,4.66
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,48,4.66
8.222.184.198,2087,2087,true,SIN,Asia Pacific,Singapore,102,4.66
8.218.188.129,2052,2052,false,HKG,Asia Pacific,Hong Kong,35,4.66
8.210.174.156,2086,2086,false,HKG,Asia Pacific,Hong Kong,38,4.66
47.76.37.57,2053,2053,true,HKG,Asia Pacific,Hong Kong,75,4.65
8.217.147.230,2087,2087,true,HKG,Asia Pacific,Hong Kong,88,4.65
47.245.118.70,2087,2087,true,SIN,Asia Pacific,Singapore,29,4.65
47.236.5.223,8080,8080,false,SIN,Asia Pacific,Singapore,62,4.65
8.210.9.129,2053,2053,true,HKG,Asia Pacific,Hong Kong,37,4.65
47.236.121.23,2083,2083,true,SIN,Asia Pacific,Singapore,120,4.65
8.210.65.1,2096,2096,true,HKG,Asia Pacific,Hong Kong,77,4.64
47.237.14.220,2082,2082,false,SIN,Asia Pacific,Singapore,29,4.64
8.217.85.14,8880,8880,false,HKG,Asia Pacific,Hong Kong,45,4.64
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,10,4.64
8.222.193.65,80,80,false,SIN,Asia Pacific,Singapore,3,4.64
8.218.201.73,2083,2083,true,HKG,Asia Pacific,Hong Kong,60,4.63
8.210.174.156,2082,2082,false,HKG,Asia Pacific,Hong Kong,36,4.63
47.237.95.146,2052,2052,false,SIN,Asia Pacific,Singapore,23,4.63
47.236.170.54,2087,2087,true,SIN,Asia Pacific,Singapore,32,4.63
47.236.144.196,2086,2086,false,SIN,Asia Pacific,Singapore,44,4.63
47.236.93.176,2096,2096,true,SIN,Asia Pacific,Singapore,34,4.63
47.236.180.51,2095,2095,false,SIN,Asia Pacific,Singapore,25,4.63
47.76.32.108,8880,8880,false,HKG,Asia Pacific,Hong Kong,100,4.62
47.243.169.63,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,4.62
8.222.162.45,2095,2095,false,SIN,Asia Pacific,Singapore,63,4.62
8.210.156.6,80,80,false,HKG,Asia Pacific,Hong Kong,38,4.62
47.237.95.156,2082,2082,false,SIN,Asia Pacific,Singapore,24,4.62
47.236.174.206,8880,8880,false,SIN,Asia Pacific,Singapore,46,4.61
8.217.239.116,8080,8080,false,HKG,Asia Pacific,Hong Kong,46,4.61
8.222.184.198,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.61
47.237.92.26,80,80,false,SIN,Asia Pacific,Singapore,24,4.61
8.219.83.71,2086,2086,false,SIN,Asia Pacific,Singapore,17,4.61
47.237.11.182,80,80,false,SIN,Asia Pacific,Singapore,13,4.61
8.222.208.38,2052,2052,false,SIN,Asia Pacific,Singapore,10,4.61
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,16,4.61
8.217.145.40,2096,2096,true,HKG,Asia Pacific,Hong Kong,85,4.61
8.218.211.17,2096,2096,true,HKG,Asia Pacific,Hong Kong,90,4.61
8.219.99.169,8880,8880,false,SIN,Asia Pacific,Singapore,13,4.60
8.219.139.13,8080,8080,false,SIN,Asia Pacific,Singapore,11,4.60
47.242.54.157,443,443,true,HKG,Asia Pacific,Hong Kong,54,4.60
47.238.6.102,8880,8880,false,HKG,Asia Pacific,Hong Kong,47,4.60
8.219.99.169,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.60
8.217.207.60,2096,2096,true,HKG,Asia Pacific,Hong Kong,91,4.60
8.219.84.214,2086,2086,false,SIN,Asia Pacific,Singapore,33,4.59
8.217.250.222,2082,2082,false,HKG,Asia Pacific,Hong Kong,40,4.59
47.236.123.133,2087,2087,true,SIN,Asia Pacific,Singapore,109,4.59
47.236.237.90,2087,2087,true,SIN,Asia Pacific,Singapore,76,4.59
47.237.83.20,2082,2082,false,SIN,Asia Pacific,Singapore,46,4.59
47.236.167.231,8443,8443,true,SIN,Asia Pacific,Singapore,71,4.59
8.222.191.138,2083,2083,true,SIN,Asia Pacific,Singapore,43,4.59
8.219.83.201,8080,8080,false,SIN,Asia Pacific,Singapore,21,4.59
8.219.78.188,2087,2087,true,SIN,Asia Pacific,Singapore,86,4.58
47.242.202.230,2053,2053,true,HKG,Asia Pacific,Hong Kong,117,4.58
8.222.179.231,2052,2052,false,SIN,Asia Pacific,Singapore,97,4.58
8.217.49.34,443,443,true,HKG,Asia Pacific,Hong Kong,40,4.57
8.219.4.122,2052,2052,false,SIN,Asia Pacific,Singapore,11,4.57
47.243.139.243,2087,2087,true,HKG,Asia Pacific,Hong Kong,81,4.57
8.222.184.198,8443,8443,true,SIN,Asia Pacific,Singapore,79,4.57
47.242.174.27,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,4.56
47.236.118.216,2096,2096,true,SIN,Asia Pacific,Singapore,93,4.56
8.219.142.191,8880,8880,false,SIN,Asia Pacific,Singapore,17,4.56
8.210.192.93,80,80,false,HKG,Asia Pacific,Hong Kong,39,4.56
47.237.94.140,80,80,false,SIN,Asia Pacific,Singapore,22,4.56
8.210.101.157,2052,2052,false,HKG,Asia Pacific,Hong Kong,46,4.56
8.222.136.247,2053,2053,true,SIN,Asia Pacific,Singapore,82,4.55
8.219.97.50,2052,2052,false,SIN,Asia Pacific,Singapore,36,4.55
8.219.117.198,8443,8443,true,SIN,Asia Pacific,Singapore,145,4.55
8.218.52.115,2096,2096,true,HKG,Asia Pacific,Hong Kong,53,4.55
8.219.103.65,8443,8443,true,SIN,Asia Pacific,Singapore,68,4.55
47.237.0.31,2087,2087,true,SIN,Asia Pacific,Singapore,28,4.55
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,69,4.55
8.219.122.55,2086,2086,false,SIN,Asia Pacific,Singapore,18,4.55
47.236.149.107,8080,8080,false,SIN,Asia Pacific,Singapore,12,4.54
47.237.95.13,2052,2052,false,SIN,Asia Pacific,Singapore,46,4.54
8.222.187.4,2053,2053,true,SIN,Asia Pacific,Singapore,39,4.54
8.222.165.117,2086,2086,false,SIN,Asia Pacific,Singapore,9,4.54
8.218.222.36,2052,2052,false,HKG,Asia Pacific,Hong Kong,36,4.54
8.219.42.72,80,80,false,SIN,Asia Pacific,Singapore,9,4.54
47.236.104.11,2086,2086,false,SIN,Asia Pacific,Singapore,23,4.53
8.219.114.201,8443,8443,true,SIN,Asia Pacific,Singapore,83,4.53
47.236.102.102,8880,8880,false,SIN,Asia Pacific,Singapore,21,4.52
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.52
47.243.60.150,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,4.52
47.236.171.205,2053,2053,true,SIN,Asia Pacific,Singapore,31,4.52
47.236.125.62,2052,2052,false,NRT,Asia Pacific,Tokyo,81,4.52
8.219.78.1,2053,2053,true,SIN,Asia Pacific,Singapore,119,4.52
8.222.136.247,8080,8080,false,SIN,Asia Pacific,Singapore,8,4.51
47.236.144.156,2083,2083,true,SIN,Asia Pacific,Singapore,95,4.51
8.222.183.242,2096,2096,true,SIN,Asia Pacific,Singapore,51,4.51
8.217.145.40,80,80,false,HKG,Asia Pacific,Hong Kong,43,4.51
47.245.114.163,2096,2096,true,SIN,Asia Pacific,Singapore,46,4.51
47.236.130.95,2083,2083,true,SIN,Asia Pacific,Singapore,79,4.51
8.219.147.58,2053,2053,true,SIN,Asia Pacific,Singapore,73,4.51
47.245.84.124,2053,2053,true,SIN,Asia Pacific,Singapore,19,4.50
8.222.214.231,8880,8880,false,SIN,Asia Pacific,Singapore,6,4.49
47.236.166.131,2086,2086,false,SIN,Asia Pacific,Singapore,12,4.49
47.245.118.70,2053,2053,true,SIN,Asia Pacific,Singapore,15,4.48
47.237.10.1,2053,2053,true,SIN,Asia Pacific,Singapore,83,4.48
8.219.139.13,8443,8443,true,SIN,Asia Pacific,Singapore,93,4.48
47.236.237.90,2082,2082,false,SIN,Asia Pacific,Singapore,13,4.48
8.222.222.64,8443,8443,true,SIN,Asia Pacific,Singapore,45,4.47
8.222.136.247,8880,8880,false,SIN,Asia Pacific,Singapore,26,4.47
8.210.107.246,2096,2096,true,HKG,Asia Pacific,Hong Kong,59,4.47
8.219.67.133,2087,2087,true,SIN,Asia Pacific,Singapore,140,4.47
8.222.184.198,80,80,false,SIN,Asia Pacific,Singapore,22,4.47
47.236.87.246,2095,2095,false,SIN,Asia Pacific,Singapore,14,4.47
8.219.161.129,8443,8443,true,SIN,Asia Pacific,Singapore,58,4.47
8.222.244.192,8080,8080,false,SIN,Asia Pacific,Singapore,28,4.47
8.219.114.201,8443,8443,true,SIN,Asia Pacific,Singapore,64,4.47
8.222.193.65,2096,2096,true,SIN,Asia Pacific,Singapore,26,4.47
8.219.87.30,2095,2095,false,SIN,Asia Pacific,Singapore,32,4.47
8.219.103.65,2087,2087,true,SIN,Asia Pacific,Singapore,122,4.46
47.236.93.176,2086,2086,false,SIN,Asia Pacific,Singapore,12,4.46
47.242.252.237,8443,8443,true,HKG,Asia Pacific,Hong Kong,109,4.46
8.219.49.65,2053,2053,true,SIN,Asia Pacific,Singapore,165,4.46
47.242.54.157,2096,2096,true,HKG,Asia Pacific,Hong Kong,65,4.46
8.210.9.129,80,80,false,HKG,Asia Pacific,Hong Kong,68,4.45
8.222.174.108,8880,8880,false,SIN,Asia Pacific,Singapore,4,4.45
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,64,4.45
47.236.144.156,8443,8443,true,SIN,Asia Pacific,Singapore,76,4.45
8.210.207.214,2053,2053,true,HKG,Asia Pacific,Hong Kong,35,4.45
47.242.36.78,80,80,false,HKG,Asia Pacific,Hong Kong,40,4.45
8.222.214.231,8443,8443,true,SIN,Asia Pacific,Singapore,37,4.44
8.210.101.157,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.44
8.219.4.122,2087,2087,true,SIN,Asia Pacific,Singapore,23,4.44
47.245.114.163,2083,2083,true,SIN,Asia Pacific,Singapore,34,4.44
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,13,4.43
8.222.184.198,2052,2052,false,SIN,Asia Pacific,Singapore,4,4.43
8.222.187.4,8443,8443,true,SIN,Asia Pacific,Singapore,11,4.43
8.222.136.247,2087,2087,true,SIN,Asia Pacific,Singapore,145,4.42
47.245.102.52,2096,2096,true,SIN,Asia Pacific,Singapore,40,4.41
8.222.193.65,8080,8080,false,SIN,Asia Pacific,Singapore,6,4.40
8.210.175.109,2095,2095,false,HKG,Asia Pacific,Hong Kong,48,4.40
8.222.184.198,2053,2053,true,SIN,Asia Pacific,Singapore,137,4.40
8.222.137.192,443,443,true,SIN,Asia Pacific,Singapore,96,4.40
8.219.60.54,2052,2052,false,SIN,Asia Pacific,Singapore,19,4.39
8.219.111.147,2086,2086,false,SIN,Asia Pacific,Singapore,14,4.39
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,16,4.39
47.237.92.26,2082,2082,false,SIN,Asia Pacific,Singapore,23,4.38
8.217.85.14,2052,2052,false,HKG,Asia Pacific,Hong Kong,37,4.38
8.218.174.118,8443,8443,true,HKG,Asia Pacific,Hong Kong,84,4.38
8.210.100.23,8443,8443,true,HKG,Asia Pacific,Hong Kong,58,4.37
47.236.171.205,2096,2096,true,SIN,Asia Pacific,Singapore,41,4.37
8.219.97.50,8080,8080,false,SIN,Asia Pacific,Singapore,31,4.37
47.242.79.71,2087,2087,true,HKG,Asia Pacific,Hong Kong,92,4.37
8.222.237.131,8880,8880,false,SIN,Asia Pacific,Singapore,8,4.37
8.210.175.109,2087,2087,true,HKG,Asia Pacific,Hong Kong,48,4.37
8.219.161.129,2053,2053,true,SIN,Asia Pacific,Singapore,105,4.36
8.210.39.96,2095,2095,false,HKG,Asia Pacific,Hong Kong,43,4.36
47.236.170.54,2096,2096,true,SIN,Asia Pacific,Singapore,54,4.36
47.236.237.90,2096,2096,true,SIN,Asia Pacific,Singapore,63,4.35
8.222.215.228,8080,8080,false,SIN,Asia Pacific,Singapore,8,4.35
8.219.5.10,8443,8443,true,SIN,Asia Pacific,Singapore,40,4.35
47.237.92.26,2087,2087,true,SIN,Asia Pacific,Singapore,51,4.35
8.222.187.4,2095,2095,false,SIN,Asia Pacific,Singapore,15,4.35
8.217.250.5,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.35
8.219.107.135,2087,2087,true,SIN,Asia Pacific,Singapore,64,4.35
47.236.83.239,2082,2082,false,SIN,Asia Pacific,Singapore,10,4.34
8.210.65.1,2083,2083,true,HKG,Asia Pacific,Hong Kong,71,4.34
47.236.164.215,2053,2053,true,SIN,Asia Pacific,Singapore,71,4.34
8.219.83.201,2087,2087,true,SIN,Asia Pacific,Singapore,112,4.33
47.237.92.26,8880,8880,false,SIN,Asia Pacific,Singapore,38,4.33
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.33
8.222.167.147,2087,2087,true,SIN,Asia Pacific,Singapore,60,4.33
8.219.111.147,80,80,false,SIN,Asia Pacific,Singapore,34,4.33
8.222.183.242,2086,2086,false,SIN,Asia Pacific,Singapore,28,4.33
8.219.0.162,2053,2053,true,SIN,Asia Pacific,Singapore,30,4.33
8.217.147.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,38,4.33
47.236.121.23,8880,8880,false,SIN,Asia Pacific,Singapore,25,4.33
8.217.193.25,2087,2087,true,HKG,Asia Pacific,Hong Kong,86,4.32
47.236.87.246,80,80,false,SIN,Asia Pacific,Singapore,32,4.32
47.236.146.249,2096,2096,true,SIN,Asia Pacific,Singapore,71,4.32
8.217.239.116,2095,2095,false,HKG,Asia Pacific,Hong Kong,54,4.32
8.222.156.242,2083,2083,true,SIN,Asia Pacific,Singapore,52,4.32
8.222.162.45,8880,8880,false,SIN,Asia Pacific,Singapore,19,4.32
8.222.180.86,2095,2095,false,SIN,Asia Pacific,Singapore,22,4.31
8.219.124.227,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.31
8.222.244.192,8443,8443,true,SIN,Asia Pacific,Singapore,52,4.31
8.210.66.190,2083,2083,true,HKG,Asia Pacific,Hong Kong,67,4.31
47.243.86.79,8443,8443,true,HKG,Asia Pacific,Hong Kong,57,4.31
8.219.0.162,2087,2087,true,SIN,Asia Pacific,Singapore,72,4.30
47.236.93.176,2095,2095,false,SIN,Asia Pacific,Singapore,23,4.30
47.245.102.52,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.30
8.219.42.72,2083,2083,true,SIN,Asia Pacific,Singapore,59,4.30
8.222.237.131,8080,8080,false,SIN,Asia Pacific,Singapore,7,4.30
47.236.145.85,2053,2053,true,SIN,Asia Pacific,Singapore,51,4.30
8.222.167.147,2053,2053,true,SIN,Asia Pacific,Singapore,98,4.29
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,22,4.29
47.243.60.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,55,4.29
47.243.139.85,8880,8880,false,HKG,Asia Pacific,Hong Kong,37,4.29
47.242.234.127,8443,8443,true,HKG,Asia Pacific,Hong Kong,61,4.29
47.238.6.102,2087,2087,true,HKG,Asia Pacific,Hong Kong,47,4.29
8.219.98.13,443,443,true,SIN,Asia Pacific,Singapore,96,4.28
47.236.5.223,2086,2086,false,SIN,Asia Pacific,Singapore,43,4.27
8.222.180.86,2052,2052,false,SIN,Asia Pacific,Singapore,32,4.27
47.236.93.176,80,80,false,SIN,Asia Pacific,Singapore,8,4.27
47.236.93.176,2052,2052,false,SIN,Asia Pacific,Singapore,16,4.26
47.237.11.182,8443,8443,true,SIN,Asia Pacific,Singapore,72,4.26
8.210.9.129,2087,2087,true,HKG,Asia Pacific,Hong Kong,53,4.26
47.236.9.152,2087,2087,true,SIN,Asia Pacific,Singapore,85,4.25
47.76.32.108,8080,8080,false,HKG,Asia Pacific,Hong Kong,43,4.25
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,30,4.25
8.222.156.242,2086,2086,false,SIN,Asia Pacific,Singapore,29,4.25
47.236.102.102,8080,8080,false,SIN,Asia Pacific,Singapore,20,4.25
8.219.126.240,8080,8080,false,SIN,Asia Pacific,Singapore,40,4.25
47.76.37.57,8443,8443,true,HKG,Asia Pacific,Hong Kong,56,4.25
8.222.181.139,443,443,true,SIN,Asia Pacific,Singapore,39,4.25
8.222.146.222,80,80,false,SIN,Asia Pacific,Singapore,25,4.24
47.236.254.120,2096,2096,true,SIN,Asia Pacific,Singapore,38,4.24
47.243.206.150,8880,8880,false,HKG,Asia Pacific,Hong Kong,44,4.24
8.218.174.118,2053,2053,true,HKG,Asia Pacific,Hong Kong,77,4.24
8.219.153.237,2095,2095,false,NRT,Asia Pacific,Tokyo,104,4.24
47.236.83.239,8080,8080,false,SIN,Asia Pacific,Singapore,13,4.24
47.236.85.11,8443,443,true,SIN,Asia Pacific,Singapore,62,4.23
8.210.156.6,443,443,true,HKG,Asia Pacific,Hong Kong,57,4.23
8.210.55.134,2053,2053,true,HKG,Asia Pacific,Hong Kong,83,4.23
47.236.121.23,2096,2096,true,SIN,Asia Pacific,Singapore,100,4.23
47.243.86.79,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,4.23
47.237.92.26,2086,2086,false,SIN,Asia Pacific,Singapore,62,4.23
47.76.32.108,80,80,false,HKG,Asia Pacific,Hong Kong,47,4.23
8.222.244.192,2095,2095,false,SIN,Asia Pacific,Singapore,11,4.23
47.245.86.230,8080,8080,false,SIN,Asia Pacific,Singapore,4,4.22
8.210.245.224,2083,2083,true,HKG,Asia Pacific,Hong Kong,43,4.22
8.219.200.145,2082,2082,false,SIN,Asia Pacific,Singapore,38,4.22
8.219.0.162,8443,8443,true,SIN,Asia Pacific,Singapore,37,4.22
47.236.169.141,2053,2053,true,SIN,Asia Pacific,Singapore,100,4.22
8.210.107.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,46,4.22
47.236.123.133,2083,2083,true,SIN,Asia Pacific,Singapore,40,4.21
8.210.21.65,2096,2096,true,HKG,Asia Pacific,Hong Kong,52,4.21
8.219.103.65,80,80,false,SIN,Asia Pacific,Singapore,17,4.21
47.236.145.85,8443,8443,true,SIN,Asia Pacific,Singapore,76,4.20
47.245.118.70,2083,2083,true,SIN,Asia Pacific,Singapore,94,4.20
8.219.120.87,2086,2086,false,SIN,Asia Pacific,Singapore,23,4.20
47.236.123.133,8443,8443,true,SIN,Asia Pacific,Singapore,69,4.20
8.219.42.72,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.20
8.217.147.230,8080,8080,false,HKG,Asia Pacific,Hong Kong,44,4.20
8.210.65.1,2086,2086,false,HKG,Asia Pacific,Hong Kong,89,4.19
8.222.134.170,2087,2087,true,SIN,Asia Pacific,Singapore,81,4.19
47.245.105.224,2087,2087,true,SIN,Asia Pacific,Singapore,40,4.19
8.218.188.129,8880,8880,false,HKG,Asia Pacific,Hong Kong,54,4.19
47.238.6.102,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.18
47.236.102.102,2053,2053,true,SIN,Asia Pacific,Singapore,9,4.18
8.211.13.91,443,443,true,FRA,Europe,Frankfurt,248,4.18
8.222.167.147,2083,2083,true,SIN,Asia Pacific,Singapore,100,4.18
47.242.54.157,2086,2086,false,HKG,Asia Pacific,Hong Kong,36,4.17
8.219.1.92,8880,8880,false,SIN,Asia Pacific,Singapore,12,4.17
47.88.85.197,2095,2095,false,SJC,North America,San Jose,216,4.17
8.222.193.65,2086,2086,false,SIN,Asia Pacific,Singapore,5,4.16
8.222.174.108,2086,2086,false,SIN,Asia Pacific,Singapore,22,4.16
47.236.202.91,2082,2082,false,SIN,Asia Pacific,Singapore,36,4.16
8.210.100.23,2095,2095,false,HKG,Asia Pacific,Hong Kong,49,4.16
8.218.52.115,2087,2087,true,HKG,Asia Pacific,Hong Kong,51,4.16
8.222.174.108,2082,2082,false,SIN,Asia Pacific,Singapore,5,4.15
8.222.180.86,2086,2086,false,SIN,Asia Pacific,Singapore,13,4.14
8.210.55.134,80,80,false,HKG,Asia Pacific,Hong Kong,53,4.14
47.245.118.70,8443,8443,true,SIN,Asia Pacific,Singapore,44,4.14
8.210.21.65,2053,2053,true,HKG,Asia Pacific,Hong Kong,78,4.14
47.236.202.91,80,80,false,SIN,Asia Pacific,Singapore,10,4.14
47.236.171.205,2082,2082,false,SIN,Asia Pacific,Singapore,10,4.13
47.242.202.230,2082,2082,false,HKG,Asia Pacific,Hong Kong,43,4.13
8.222.222.64,80,80,false,SIN,Asia Pacific,Singapore,5,4.13
8.217.90.154,443,443,true,HKG,Asia Pacific,Hong Kong,61,4.13
47.245.105.224,2053,2053,true,SIN,Asia Pacific,Singapore,131,4.13
47.243.203.119,2086,2086,false,HKG,Asia Pacific,Hong Kong,39,4.12
8.217.164.10,8080,8080,false,HKG,Asia Pacific,Hong Kong,41,4.12
47.236.146.249,2087,2087,true,SIN,Asia Pacific,Singapore,53,4.12
8.222.237.131,2095,2095,false,SIN,Asia Pacific,Singapore,27,4.12
47.236.165.25,8443,8443,true,SIN,Asia Pacific,Singapore,37,4.12
8.219.0.162,443,443,true,SIN,Asia Pacific,Singapore,108,4.12
8.218.143.10,2053,2053,true,HKG,Asia Pacific,Hong Kong,90,4.11
47.237.94.140,2052,2052,false,SIN,Asia Pacific,Singapore,60,4.11
47.243.206.150,2053,2053,true,HKG,Asia Pacific,Hong Kong,72,4.10
8.219.0.162,2095,2095,false,SIN,Asia Pacific,Singapore,12,4.10
8.222.244.192,2082,2082,false,SIN,Asia Pacific,Singapore,19,4.10
8.217.193.25,2083,2083,true,HKG,Asia Pacific,Hong Kong,79,4.10
47.245.114.163,2053,2053,true,SIN,Asia Pacific,Singapore,58,4.09
8.210.156.6,2083,2083,true,HKG,Asia Pacific,Hong Kong,74,4.09
47.236.166.131,2052,2052,false,SIN,Asia Pacific,Singapore,30,4.09
47.243.60.150,2082,2082,false,HKG,Asia Pacific,Hong Kong,42,4.09
8.219.66.156,8880,8880,false,NRT,Asia Pacific,Tokyo,118,4.09
47.237.95.13,2087,2087,true,SIN,Asia Pacific,Singapore,40,4.08
47.245.86.230,2083,2083,true,SIN,Asia Pacific,Singapore,101,4.08
8.222.137.192,2087,2087,true,SIN,Asia Pacific,Singapore,83,4.08
8.222.146.222,2086,2086,false,SIN,Asia Pacific,Singapore,201,4.08
8.219.52.156,443,443,true,SIN,Asia Pacific,Singapore,69,4.08
8.218.211.17,2053,2053,true,HKG,Asia Pacific,Hong Kong,66,4.07
8.210.3.24,8080,8080,false,HKG,Asia Pacific,Hong Kong,37,4.07
47.236.253.41,2096,2096,true,SIN,Asia Pacific,Singapore,90,4.07
47.237.82.15,2082,2082,false,SIN,Asia Pacific,Singapore,35,4.07
47.243.74.220,2053,2053,true,HKG,Asia Pacific,Hong Kong,45,4.07
8.219.106.156,8080,8080,false,SIN,Asia Pacific,Singapore,28,4.06
47.237.8.82,2082,2082,false,SIN,Asia Pacific,Singapore,15,4.06
47.236.75.113,2082,2082,false,SIN,Asia Pacific,Singapore,25,4.05
8.217.159.210,8880,8880,false,HKG,Asia Pacific,Hong Kong,38,4.05
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,6,4.05
47.236.118.216,2083,2083,true,SIN,Asia Pacific,Singapore,71,4.05
8.219.4.122,2086,2086,false,SIN,Asia Pacific,Singapore,19,4.05
47.245.86.230,2095,2095,false,SIN,Asia Pacific,Singapore,4,4.05
47.236.117.48,2096,2096,true,SIN,Asia Pacific,Singapore,88,4.04
8.219.191.40,2053,2053,true,SIN,Asia Pacific,Singapore,45,4.04
47.76.49.246,2082,2082,false,HKG,Asia Pacific,Hong Kong,64,4.04
8.219.153.237,8080,8080,false,NRT,Asia Pacific,Tokyo,123,4.04
47.245.118.70,2096,2096,true,SIN,Asia Pacific,Singapore,21,4.03
8.219.170.232,2087,2087,true,SIN,Asia Pacific,Singapore,113,4.03
47.236.174.206,2052,2052,false,SIN,Asia Pacific,Singapore,25,4.03
8.222.165.117,2095,2095,false,SIN,Asia Pacific,Singapore,36,4.02
8.222.237.131,2082,2082,false,SIN,Asia Pacific,Singapore,16,4.02
8.210.100.23,2083,2083,true,HKG,Asia Pacific,Hong Kong,83,4.02
47.237.92.26,2053,2053,true,SIN,Asia Pacific,Singapore,103,4.02
8.217.121.207,8443,8443,true,HKG,Asia Pacific,Hong Kong,99,4.02
47.236.145.85,2087,2087,true,SIN,Asia Pacific,Singapore,92,4.02
47.236.146.249,2095,2095,false,SIN,Asia Pacific,Singapore,14,4.02
47.243.203.119,2052,2052,false,HKG,Asia Pacific,Hong Kong,63,4.02
47.245.84.124,8443,8443,true,SIN,Asia Pacific,Singapore,65,4.01
8.222.136.247,2095,2095,false,SIN,Asia Pacific,Singapore,26,4.01
8.222.180.86,2082,2082,false,SIN,Asia Pacific,Singapore,33,4.01
47.236.237.90,8443,8443,true,SIN,Asia Pacific,Singapore,52,4.00
47.245.105.224,8443,8443,true,SIN,Asia Pacific,Singapore,27,4.00
47.237.83.20,2052,2052,false,SIN,Asia Pacific,Singapore,58,4.00
8.222.214.231,2096,2096,true,SIN,Asia Pacific,Singapore,16,3.99
8.219.111.175,8443,8443,true,SIN,Asia Pacific,Singapore,102,3.99
47.236.174.206,2087,2087,true,SIN,Asia Pacific,Singapore,61,3.99
8.219.67.133,2083,2083,true,SIN,Asia Pacific,Singapore,114,3.99
8.219.124.227,2083,2083,true,SIN,Asia Pacific,Singapore,75,3.98
47.236.75.113,2052,2052,false,SIN,Asia Pacific,Singapore,9,3.98
8.217.193.25,8443,8443,true,HKG,Asia Pacific,Hong Kong,87,3.98
8.219.83.71,2087,2087,true,SIN,Asia Pacific,Singapore,120,3.98
8.219.78.1,2082,2082,false,SIN,Asia Pacific,Singapore,26,3.98
8.218.207.169,2096,2096,true,HKG,Asia Pacific,Hong Kong,111,3.97
47.242.155.183,2083,2083,true,HKG,Asia Pacific,Hong Kong,89,3.97
8.219.199.220,443,443,true,SIN,Asia Pacific,Singapore,59,3.97
47.236.17.193,8080,8080,false,SIN,Asia Pacific,Singapore,10,3.96
8.219.237.250,8443,8443,true,SIN,Asia Pacific,Singapore,34,3.96
47.237.0.31,2095,2095,false,SIN,Asia Pacific,Singapore,39,3.95
47.236.104.11,2082,2082,false,SIN,Asia Pacific,Singapore,17,3.95
8.222.134.170,8880,8880,false,SIN,Asia Pacific,Singapore,18,3.94
8.222.187.4,2086,2086,false,SIN,Asia Pacific,Singapore,5,3.94
47.237.95.156,2095,2095,false,SIN,Asia Pacific,Singapore,29,3.94
8.218.243.95,2087,2087,true,HKG,Asia Pacific,Hong Kong,124,3.94
47.245.86.230,2053,2053,true,SIN,Asia Pacific,Singapore,25,3.94
47.236.93.176,2082,2082,false,SIN,Asia Pacific,Singapore,18,3.93
